ID #,Subj,#,Sec,Title,Dates,Days,Time,Size:,Enrolled,Crds,Status,Instructor,Delivery Method,Book Cost,Loc,LASC/WI,18online,Tuition -resident,Tuition unit,Tuition -nonresident,Course level,Approximate Course Fees,timestamp,year_term
577,ED,695B,3,Portfolio Completion/Presentation,05/18-07/29,n/a,n/a,25,13,1.0,Open,"Mills,Christopher",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,course,$485.74,Graduate,$54.63,1649686466.5688362,20231
206,ED,696,2,Action Research,05/18-07/29,n/a,n/a,12,3,2.0,Open,"Suarez-Sousa,Ximena",Completely Online-Asynchronous,$0.00,ON LINE,,false,$971.48,course,$971.48,Graduate,$109.26,1649686466.7547672,20231
415,ED,697,1,Independent Study,05/18-07/29,n/a,n/a,5,0,Vari.,Open,"Johnson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,credit,$485.74,Graduate,$54.63,1649686466.9405131,20231
77,ED,698,1,Continuing Registration,05/18-07/29,n/a,n/a,10,1,1.0,Open,"Suarez-Sousa,Ximena",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,course,$485.74,Graduate,$54.63,1649686467.140918,20231
70,ED,717,1,Adult Learning,05/18-06/22,n/a,n/a,25,1,2.0,Cancelled,"Suarez-Sousa,Ximena",Completely Online-Asynchronous,$0.00,ON LINE,,false,$971.48,course,$971.48,Graduate,$109.26,1649686467.327967,20231
74,ED,717,2,Adult Learning,06/27-07/25,n/a,n/a,25,14,2.0,Open,"Suarez-Sousa,Ximena",Completely Online-Asynchronous,$0.00,ON LINE,,false,$971.48,course,$971.48,Graduate,$109.26,1649686467.5444548,20231
416,ED,727,1,"Educational Law & Policy: Historical, Political & Global Perspective",05/18-06/30,n/a,n/a,28,17,3.0,Open,"Bradbury,Boyd",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,989.75",course,"$1,989.75",Graduate,$163.89,1649686467.731749,20231
417,ED,782,1,Emerging Issues in Supervision & Administration,06/27-07/25,n/a,n/a,28,18,3.0,Open,"Bradbury,Boyd",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,989.75",course,"$1,989.75",Graduate,$163.89,1649686467.921362,20231
418,ED,782,2,Emerging Issues in Supervision & Administration,06/27-07/25,n/a,n/a,28,14,3.0,Open,"Bradbury,Boyd",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,989.75",course,"$1,989.75",Graduate,$163.89,1649686468.119494,20231
292,ED,785,1,Building a Compassionate Community of Scholars,05/18-06/22,n/a,n/a,28,17,3.0,Open,"Suarez-Sousa,Ximena",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,989.75",course,"$1,989.75",Graduate,$182.84,1649686468.32078,20231
419,ED,785,2,Building a Compassionate Community of Scholars,05/18-06/22,n/a,n/a,28,14,3.0,Open,"Suarez-Sousa,Ximena",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,989.75",course,"$1,989.75",Graduate,$182.84,1649686468.517817,20231
258,ED,788,1,School Finance and Business Management,05/18-07/29,n/a,n/a,25,25,4.0,Full,"Jensen,Bruce",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,942.96",course,"$1,942.96",Graduate,$218.52,1649686468.7104251,20231
259,ED,788,2,School Finance and Business Management,05/18-07/29,n/a,n/a,25,22,4.0,Open,"Jensen,Bruce",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,942.96",course,"$1,942.96",Graduate,$218.52,1649686468.90431,20231
54,ED,789,1,School Community Relations,05/18-06/22,n/a,n/a,25,24,2.0,Open,"Leland,Anne",Completely Online-Asynchronous,$0.00,ON LINE,,false,$971.48,course,$971.48,Graduate,$109.26,1649686469.100897,20231
52,ED,793,1,SA/HE--Seminar in School Administration and Supervision,06/27-07/25,n/a,n/a,13,13,3.0,Full,"Bradbury,Boyd",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686469.291394,20231
53,ED,793,2,Superintendency--Seminar in School Administration and Supervision,05/18-06/22,n/a,n/a,25,25,3.0,Full,"Johnson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686469.4769762,20231
69,ED,793,3,Special Services for Principals--Seminar in School Admin & Supervision,05/18-06/30,n/a,n/a,25,25,3.0,Full,"Mogen,Michele",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686469.67006,20231
71,ED,793,4,Special Services for Principals--Seminar in School Admin & Supervision,05/18-06/30,n/a,n/a,25,0,3.0,Cancelled,"Mogen,Michele",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686469.8597372,20231
72,ED,793,5,Special Educ--Seminar in School Administration and Supervision,06/07-07/29,n/a,n/a,25,6,3.0,Open,"Mogen,Michele",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686470.045372,20231
376,ED,793,6,Community Educ--Seminar in School Administration and Supervision,06/07-07/29,n/a,n/a,25,11,3.0,Open,"Johnston,Jacqueline",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686470.320983,20231
584,ED,793,7,Superintendency--Seminar in School Administration and Supervision,05/18-06/22,n/a,n/a,12,6,3.0,Open,"Johnson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686470.514057,20231
59,ED,794,1,Principal (Practicum in Administration),05/18-07/29,n/a,n/a,28,13,Vari.,Open,"Coquyt,Michael Johnson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,credit,$485.74,Graduate,$54.63,1649686470.7187939,20231
60,ED,794,2,Superintendency (Practicum in Administration),05/18-07/29,n/a,n/a,28,2,Vari.,Open,"Johnson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,credit,$485.74,Graduate,$54.63,1649686470.926582,20231
61,ED,794,3,Community Educ Director (Practicum in Administration),05/18-07/29,n/a,n/a,28,3,Vari.,Open,"Johnson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,credit,$485.74,Graduate,$54.63,1649686471.10914,20231
62,ED,794,4,General Leadership (Practicum in Administration),05/18-07/29,n/a,n/a,28,1,Vari.,Open,"Burklund,Andrew Johnson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,credit,$485.74,Graduate,$54.63,1649686471.311352,20231
63,ED,794,5,Activities Director (Practicum in Administration),05/18-07/29,n/a,n/a,28,1,Vari.,Open,"Johnson,James Mills,Christopher",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,credit,$485.74,Graduate,$54.63,1649686471.5118568,20231
64,ED,794,6,Teacher Leadership (Practicum in Administration),05/18-07/29,n/a,n/a,28,3,Vari.,Open,"Johnson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,credit,$485.74,Graduate,$54.63,1649686471.702961,20231
65,ED,794,7,Student Affairs (Practicum in Administration),05/18-07/29,n/a,n/a,28,2,Vari.,Open,"Johnson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,credit,$485.74,Graduate,$54.63,1649686471.885178,20231
66,ED,794,8,Special Educ Director (Practicum in Administration),05/18-07/29,n/a,n/a,28,2,Vari.,Open,"Johnson,James Staff,Staff",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,credit,$485.74,Graduate,$54.63,1649686472.0751412,20231
293,ED,795,1,Research Seminar,05/18-06/22,n/a,n/a,25,17,3.0,Open,"Suarez-Sousa,Ximena",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,989.75",course,"$1,989.75",Graduate,$182.84,1649686472.266599,20231
420,EECE,613,1,Literacy Instruction and Assessment: A Historical Perspective,05/18-06/22,n/a,n/a,25,15,3.0,Open,"Bockelmann,Tiffany",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686472.6254551,20231
421,EECE,614,1,Literacy in the Content Areas,06/27-07/25,n/a,n/a,25,16,3.0,Open,"Bockelmann,Tiffany",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686472.836179,20231
433,ENGL,101,3,English Composition I (Large),05/18-06/15,n/a,n/a,25,9,3.0,Open,"Enger,Lin",Completely Online-Asynchronous,$0.00,ON LINE,"1B,WI",false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686473.217432,20231
439,ENGL,101,4,English Composition I (Small Section),05/18-07/12,n/a,n/a,19,14,3.0,Open,"McCord,Michael",Completely Online-Asynchronous,$0.00,ON LINE,"1B,WI",false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686473.416106,20231
432,ENGL,201,2,English Composition II,06/16-07/07,n/a,n/a,23,23,3.0,Full,"Zinober,Richard",Completely Online-Asynchronous,$0.00,ON LINE,"6,WI",false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686473.6142561,20231
436,ENGL,202,2,English Composition and Literature,05/18-06/22,n/a,n/a,23,23,3.0,Full,"Enger,Lin",Completely Online-Asynchronous,$0.00,ON LINE,"6,WI",false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686473.813152,20231
438,ENGL,286,2,Writing for the Workplace,05/18-06/30,n/a,n/a,23,23,3.0,Full,"McCord,Michael",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686474.012746,20231
435,ENGL,288,2,Introduction to Creative Writing,05/18-06/15,n/a,n/a,23,23,3.0,Full,"Enger,Lin",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686474.207642,20231
441,ENGL,387,3,Technical Report Writing,05/18-07/29,n/a,n/a,23,17,3.0,Open,"McCord,Michael",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686474.395943,20231
440,ENGL,388,2,Creative Writing (Flash Fiction),06/07-07/29,n/a,n/a,23,12,3.0,Open,"Rundquist,Nayt",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686474.580331,20231
442,ENGL,587,1,Contemporary Multicultural Speculative Fiction [MN 18 Online Program] (Adv,05/18-07/29,n/a,n/a,20,10,3.0,Open,"Rundquist,Nayt",Completely Online-Asynchronous,$0.00,ON LINE,,true,$748.17,course,$748.17,Graduate,$1.83,1649686474.757411,20231
537,ENGL,587,2,Contemporary Multicultural Speculative Fiction (Adv St Lang Lit),05/18-07/29,n/a,n/a,3,1,3.0,Open,"Rundquist,Nayt",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686474.963507,20231
437,ENGL,650,1,American Newcomers [MN 18 Online Program),05/18-06/22,n/a,n/a,20,11,3.0,Open,"Fasick,Laura",Completely Online-Asynchronous,$0.00,ON LINE,,true,$748.17,course,$748.17,Graduate,$1.83,1649686475.1501389,20231
538,ENGL,650,2,American Newcomers,05/18-06/22,n/a,n/a,3,1,3.0,Open,"Fasick,Laura",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686475.337249,20231
9,FILM,180,1,Understanding Movies,05/18-06/22,n/a,n/a,20,7,3.0,Open,"Adah,Anthony",Completely Online-Asynchronous,$0.00,ON LINE,6,false,$853.89,course,"$1,707.78",Undergraduate,$253.89,1649686475.7036748,20231
10,FILM,390,1,Film and the City (Topics in Film),06/27-07/25,n/a,n/a,10,3,3.0,Open,"Adah,Anthony",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$253.89,1649686475.8835158,20231
199,FILM,469,1,Internship,05/18-07/29,n/a,n/a,1,0,Vari.,Open,"Kristjansson-Nelson,Kyja",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$84.63,1649686476.086485,20231
262,FINC,325,1,Financial Institutions and Markets,06/27-07/25,n/a,n/a,30,22,3.0,Open,"Astrup,Joshua",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$853.89,course,"$1,707.78",Undergraduate,$187.89,1649686476.4404008,20231
155,FINC,340,1,Financial Management,05/18-06/30,n/a,n/a,30,17,3.0,Open,"Pablo,Eduardo",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$187.89,1649686476.6231208,20231
261,FINC,360,1,Principles of Investment,05/18-06/30,n/a,n/a,30,2,3.0,Open,"Pablo,Eduardo",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$187.89,1649686476.912128,20231
147,FINC,469,1,Internship,05/18-07/29,n/a,n/a,10,1,Vari.,Open,"Gompf,Shelly",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$62.63,1649686477.1675699,20231
426,GEOS,111,1,Cultures and Regions,05/18-06/22,n/a,n/a,25,12,3.0,Open,"Sando,Paul",Completely Online-Asynchronous,$0.00,ON LINE,7,false,$853.89,course,"$1,707.78",Undergraduate,$179.43,1649686477.5437472,20231
456,GEOS,170,1,Earth Science Today,05/18-06/30 05/18-06/30,M T W Th n/a,10:00am-10:50am n/a,24,17,3.0,Open,"Clement,Annaka Clement,Annaka",Blended/Hybrid,$0.00,King Hall 0218ON LINE,"3,3L",false,$853.89,course,"$1,707.78",Undergraduate,$179.43,1649686477.806763,20231
414,GEOS,305,1,Oceanography,05/18-06/15,n/a,n/a,25,12,3.0,Open,"Leonard,Karl",Completely Online-Asynchronous,$0.00,ON LINE,10,false,$853.89,course,"$1,707.78",Undergraduate,$179.43,1649686478.053914,20231
427,GEOS,320,1,Economic Geography,05/18-07/12,n/a,n/a,25,7,3.0,Open,"Sando,Paul",Completely Online-Asynchronous,$0.00,ON LINE,"8,WI",false,$853.89,course,"$1,707.78",Undergraduate,$179.43,1649686478.24196,20231
551,GID,230,1,Introduction to Digital Design,05/18-06/15,n/a,n/a,20,9,4.0,Open,"Conzemius,Trista",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,138.52",course,"$2,277.04",Undergraduate,$318.52,1649686478.610537,20231
581,GID,469,1,Internship,05/18-07/29,n/a,n/a,5,0,Vari.,Open,"Fogarty,Alexandria",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$79.63,1649686478.8057,20231
582,GID,469,2,Internship,05/18-07/29,n/a,n/a,5,2,Vari.,Open,"Hu,Nan",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$79.63,1649686479.003917,20231
320,HIST,104,1,World History I,05/18-06/30,n/a,n/a,25,11,3.0,Open,"Morrow,Annette",Completely Online-Asynchronous,$0.00,ON LINE,5,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686483.2145422,20231
560,HIST,105,1,World History II,06/27-07/25,n/a,n/a,25,4,3.0,Open,"Smith,Jomo",Completely Online-Asynchronous,$0.00,ON LINE,"5,8",false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686483.412622,20231
344,HIST,105,2,World History II,05/18-06/15,n/a,n/a,25,12,3.0,Open,"Morrow,Annette",Completely Online-Asynchronous,$0.00,ON LINE,"5,8",false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686483.697379,20231
559,HIST,373,1,Monsoon Asia: People and the Environment,06/27-07/25,n/a,n/a,25,16,3.0,Open,"Smith,Jomo",Completely Online-Asynchronous,$0.00,ON LINE,"10,5",false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686483.905211,20231
524,HIST,374,1,Plagues & Peoples: Disease & the Environment,05/18-06/15,n/a,n/a,20,20,3.0,Full,"Taylor,Sean",Completely Online-Asynchronous,$0.00,ON LINE,"10,5,WI",false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686484.10149,20231
516,HIST,590,1,European History and Cultural Heritage Management [MN 18 Online Program],06/16-07/07,n/a,n/a,17,3,3.0,Open,"Morrow,Annette",Completely Online-Asynchronous,$0.00,ON LINE,,true,$748.17,course,$748.17,Graduate,$1.83,1649686484.4715168,20231
539,HIST,590,2,European History and Cultural Heritage Management (Topics in History),06/16-07/07,n/a,n/a,3,0,3.0,Open,"Morrow,Annette",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686484.664633,20231
549,HIST,590,3,A History of Immigration in the U.S. [MN 18 Online Program],07/11-07/29,n/a,n/a,17,6,3.0,Open,"Arauza,Yolanda",Completely Online-Asynchronous,$0.00,ON LINE,,true,$748.17,course,$748.17,Graduate,$1.83,1649686484.8599281,20231
550,HIST,590,4,A History of Immigration in the U.S. (Topics in History),07/11-07/29,n/a,n/a,3,0,3.0,Open,"Arauza,Yolanda",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686485.0502558,20231
515,HIST,602,1,The Late Roman World [MN 18 Online Program],06/07-07/29,n/a,n/a,17,5,3.0,Open,"Morrow,Annette",Completely Online-Asynchronous,$0.00,ON LINE,,true,$748.17,course,$748.17,Graduate,$1.83,1649686485.244338,20231
540,HIST,602,2,The Late Roman World,06/07-07/29,n/a,n/a,3,0,3.0,Open,"Morrow,Annette",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686485.4486132,20231
23,HLTH,110,1,Personal Health and Wellness,05/18-06/15,n/a,n/a,20,13,3.0,Open,"Short,Wendy",Completely Online-Asynchronous,$0.00,,,false,$853.89,course,"$1,707.78",Undergraduate,$178.89,1649686479.3631418,20231
127,HLTH,305,1,Introduction to Nutrition,05/18-06/30,n/a,n/a,25,9,3.0,Open,"Hammerschmidt,Dawn",Completely Online-Asynchronous,$0.00,,,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686479.57973,20231
133,HLTH,327,1,Safety Education and Consumer Protection,05/18-06/08,n/a,n/a,25,1,3.0,Open,"Knutson,Julie",Completely Online-Asynchronous,$0.00,,,false,$853.89,course,"$1,707.78",Undergraduate,$178.89,1649686479.777575,20231
212,HLTH,330,2,Disease Prevention,06/16-07/07,n/a,n/a,25,9,2.0,Open,"Short,Wendy",Completely Online-Asynchronous,$0.00,,,false,$569.26,course,"$1,138.52",Undergraduate,$109.26,1649686479.976256,20231
209,HLTH,412,1,Education for Sexuality and HIV/AIDS,05/18-06/08,n/a,n/a,25,5,3.0,Open,"Knutson,Julie",Completely Online-Asynchronous,$0.00,,,false,$853.89,course,"$1,707.78",Undergraduate,$178.89,1649686480.1709719,20231
195,HON,390,1,Film and the City (Topics in Honors),06/27-07/25,n/a,n/a,5,0,3.0,Open,"Adah,Anthony",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686485.826535,20231
19,HSAD,218,1,Introduction to Healthcare and Global Health,05/18-07/12,n/a,n/a,15,5,3.0,Open,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,8,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686480.551596,20231
407,HSAD,218,2,Introduction to Healthcare and Global Health,05/18-07/12,n/a,n/a,15,0,3.0,Open,"Staff,Staff",Completely Online-Asynchronous,$0.00,ON LINE,8,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686480.742997,20231
32,HSAD,326,1,Epidemiology & Introductory Biostatistics,05/18-07/12,n/a,n/a,15,15,3.0,Full,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686480.9423099,20231
281,HSAD,326,2,Epidemiology & Introductory Biostatistics,05/18-07/12,n/a,n/a,15,15,3.0,Full,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686481.1492429,20231
28,HSAD,400,1,Aging in the US: Intro to Gerontology & Senior Support Care,05/18-07/12,n/a,n/a,20,15,3.0,Full,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686481.345003,20231
29,HSAD,401,1,Health Aspects of Aging,05/18-06/15,n/a,n/a,15,14,3.0,Open,"Sterling,Jim",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686481.531977,20231
30,HSAD,403,1,Health Informatics,05/18-07/12,n/a,n/a,20,16,3.0,Full,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686481.739726,20231
31,HSAD,419,1,Healthcare Finance & Reimbursement Methods,05/18-07/12,n/a,n/a,15,15,3.0,Full,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686481.924669,20231
575,HSAD,419,2,Healthcare Finance & Reimbursement Methods,05/18-07/12,n/a,n/a,15,15,3.0,Full,"Singh,Jitendra",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686482.1216981,20231
34,HSAD,421,1,Long Term Care Administration,05/18-06/22,n/a,n/a,15,14,3.0,Open,"Sillerud,Brandi",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686482.328193,20231
33,HSAD,469,1,Internship,05/18-07/29,n/a,n/a,10,5,Vari.,Open,"Singh,Jitendra",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$60.63,1649686482.5579672,20231
450,HSAD,490,1,Study Abroad--Ireland (Topics in Health Services Administration),05/18-07/29,n/a,n/a,15,0,Vari.,Cancelled,"Stock,Nancy",On Campus,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$60.63,1649686482.849935,20231
317,HUM,211,2,Perspectives on Society,05/18-06/22,n/a,n/a,23,23,3.0,Full,"Zepper,Kevin",Completely Online-Asynchronous,$0.00,ON LINE,"6,WI",false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686486.393734,20231
563,HUM,320,1,Humanities East and West,06/27-07/25,n/a,n/a,20,9,3.0,Open,"Hong,Chang-Seong",Completely Online-Asynchronous,$0.00,ON LINE,"6,8,WI",false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686486.571574,20231
130,INTL,492,1,Senior Project,05/18-07/29,n/a,n/a,5,0,Vari.,Open,"Kramer,Paul",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$54.63,1649686486.9344058,20231
12,MATH,105,1,Contemporary Mathematics,05/18-06/22,n/a,n/a,30,30,3.0,Full,"Fitting,Tamara",Completely Online-Asynchronous,$0.00,ON LINE,4,false,$853.89,course,"$1,707.78",Undergraduate,$178.89,1649686494.789912,20231
13,MATH,127,1,College Algebra,05/18-06/30,n/a,n/a,30,10,3.0,Open,"Fitting,Tamara",Mostly Online,$0.00,ON LINE,4,false,$853.89,course,"$1,707.78",Undergraduate,$178.89,1649686494.997647,20231
230,MATH,134,1,Applied Statistics,06/27-07/25,n/a,n/a,30,12,3.0,Open,"Aryal,Ashok",Completely Online-Asynchronous,$0.00,ON LINE,4,false,$853.89,course,"$1,707.78",Undergraduate,$178.89,1649686495.1783838,20231
